,file,channel,n_hfos,duration_samples,duration_sec
308,sub-01_ses-01_task-hfo_run-06_eeg.edf,T3-F3,1,73,0.146
309,sub-01_ses-01_task-hfo_run-06_eeg.edf,F3-Cz,1,72,0.144
310,sub-01_ses-01_task-hfo_run-06_eeg.edf,T4-F4,5,406,0.812
311,sub-01_ses-01_task-hfo_run-06_eeg.edf,F4-Cz,5,397,0.794
312,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fp1-Fp2,0,0,0.0
313,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fp1-F7,0,0,0.0
314,sub-02_ses-01_task-hfo_run-01_eeg.edf,F7-T3,1,52,0.104
315,sub-02_ses-01_task-hfo_run-01_eeg.edf,T3-T5,3,176,0.352
316,sub-02_ses-01_task-hfo_run-01_eeg.edf,T5-O1,0,0,0.0
317,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fp2-F8,0,0,0.0
318,sub-02_ses-01_task-hfo_run-01_eeg.edf,F8-T4,0,0,0.0
319,sub-02_ses-01_task-hfo_run-01_eeg.edf,T4-T6,1,75,0.15
320,sub-02_ses-01_task-hfo_run-01_eeg.edf,T6-O2,2,114,0.228
321,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fp1-F3,0,0,0.0
322,sub-02_ses-01_task-hfo_run-01_eeg.edf,F3-C3,0,0,0.0
323,sub-02_ses-01_task-hfo_run-01_eeg.edf,C3-P3,0,0,0.0
324,sub-02_ses-01_task-hfo_run-01_eeg.edf,P3-O1,0,0,0.0
325,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fp2-F4,0,0,0.0
326,sub-02_ses-01_task-hfo_run-01_eeg.edf,F4-C4,0,0,0.0
327,sub-02_ses-01_task-hfo_run-01_eeg.edf,C4-P4,0,0,0.0
328,sub-02_ses-01_task-hfo_run-01_eeg.edf,P4-O2,0,0,0.0
329,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fz-Cz,0,0,0.0
330,sub-02_ses-01_task-hfo_run-01_eeg.edf,Cz-Pz,0,0,0.0
331,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fp1-Fz,0,0,0.0
332,sub-02_ses-01_task-hfo_run-01_eeg.edf,Fp2-Fz,0,0,0.0
333,sub-02_ses-01_task-hfo_run-01_eeg.edf,F7-F3,0,0,0.0
334,sub-02_ses-01_task-hfo_run-01_eeg.edf,F3-Fz,0,0,0.0
335,sub-02_ses-01_task-hfo_run-01_eeg.edf,F8-F4,0,0,0.0
336,sub-02_ses-01_task-hfo_run-01_eeg.edf,F4-Fz,0,0,0.0
337,sub-02_ses-01_task-hfo_run-01_eeg.edf,T3-C3,0,0,0.0
338,sub-02_ses-01_task-hfo_run-01_eeg.edf,C3-Cz,0,0,0.0
339,sub-02_ses-01_task-hfo_run-01_eeg.edf,T4-C4,0,0,0.0
340,sub-02_ses-01_task-hfo_run-01_eeg.edf,C4-Cz,0,0,0.0
341,sub-02_ses-01_task-hfo_run-01_eeg.edf,T5-P3,0,0,0.0
342,sub-02_ses-01_task-hfo_run-01_eeg.edf,P3-Pz,0,0,0.0
343,sub-02_ses-01_task-hfo_run-01_eeg.edf,T6-P4,2,117,0.234
344,sub-02_ses-01_task-hfo_run-01_eeg.edf,P4-Pz,0,0,0.0
345,sub-02_ses-01_task-hfo_run-01_eeg.edf,Pz-O1,0,0,0.0
346,sub-02_ses-01_task-hfo_run-01_eeg.edf,Pz-O2,0,0,0.0
347,sub-02_ses-01_task-hfo_run-01_eeg.edf,O1-O2,0,0,0.0
348,sub-02_ses-01_task-hfo_run-01_eeg.edf,F7-C3,0,0,0.0
349,sub-02_ses-01_task-hfo_run-01_eeg.edf,C3-Fz,1,46,0.092
350,sub-02_ses-01_task-hfo_run-01_eeg.edf,F8-C4,0,0,0.0
351,sub-02_ses-01_task-hfo_run-01_eeg.edf,C4-Fz,0,0,0.0
352,sub-02_ses-01_task-hfo_run-01_eeg.edf,T5-C3,0,0,0.0
353,sub-02_ses-01_task-hfo_run-01_eeg.edf,C3-Pz,0,0,0.0
354,sub-02_ses-01_task-hfo_run-01_eeg.edf,T6-C4,0,0,0.0
355,sub-02_ses-01_task-hfo_run-01_eeg.edf,C4-Pz,0,0,0.0
356,sub-02_ses-01_task-hfo_run-01_eeg.edf,T3-P3,0,0,0.0
357,sub-02_ses-01_task-hfo_run-01_eeg.edf,P3-Cz,0,0,0.0
358,sub-02_ses-01_task-hfo_run-01_eeg.edf,T4-P4,0,0,0.0
359,sub-02_ses-01_task-hfo_run-01_eeg.edf,P4-Cz,0,0,0.0
360,sub-02_ses-01_task-hfo_run-01_eeg.edf,T3-F3,0,0,0.0
361,sub-02_ses-01_task-hfo_run-01_eeg.edf,F3-Cz,0,0,0.0
362,sub-02_ses-01_task-hfo_run-01_eeg.edf,T4-F4,0,0,0.0
363,sub-02_ses-01_task-hfo_run-01_eeg.edf,F4-Cz,0,0,0.0
364,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fp2,0,0,0.0
365,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fp1-F7,0,0,0.0
366,sub-02_ses-01_task-hfo_run-02_eeg.edf,F7-T3,0,0,0.0
367,sub-02_ses-01_task-hfo_run-02_eeg.edf,T3-T5,0,0,0.0
368,sub-02_ses-01_task-hfo_run-02_eeg.edf,T5-O1,0,0,0.0
369,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fp2-F8,0,0,0.0
370,sub-02_ses-01_task-hfo_run-02_eeg.edf,F8-T4,0,0,0.0
371,sub-02_ses-01_task-hfo_run-02_eeg.edf,T4-T6,1,43,0.086
372,sub-02_ses-01_task-hfo_run-02_eeg.edf,T6-O2,2,115,0.23
373,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fp1-F3,0,0,0.0
374,sub-02_ses-01_task-hfo_run-02_eeg.edf,F3-C3,0,0,0.0
375,sub-02_ses-01_task-hfo_run-02_eeg.edf,C3-P3,0,0,0.0
376,sub-02_ses-01_task-hfo_run-02_eeg.edf,P3-O1,0,0,0.0
377,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fp2-F4,0,0,0.0
378,sub-02_ses-01_task-hfo_run-02_eeg.edf,F4-C4,1,71,0.142
379,sub-02_ses-01_task-hfo_run-02_eeg.edf,C4-P4,0,0,0.0
380,sub-02_ses-01_task-hfo_run-02_eeg.edf,P4-O2,0,0,0.0
381,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fz-Cz,5,255,0.51
382,sub-02_ses-01_task-hfo_run-02_eeg.edf,Cz-Pz,6,342,0.684
383,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fz,0,0,0.0
384,sub-02_ses-01_task-hfo_run-02_eeg.edf,Fp2-Fz,0,0,0.0
385,sub-02_ses-01_task-hfo_run-02_eeg.edf,F7-F3,0,0,0.0
386,sub-02_ses-01_task-hfo_run-02_eeg.edf,F3-Fz,0,0,0.0
387,sub-02_ses-01_task-hfo_run-02_eeg.edf,F8-F4,0,0,0.0
388,sub-02_ses-01_task-hfo_run-02_eeg.edf,F4-Fz,1,76,0.152
389,sub-02_ses-01_task-hfo_run-02_eeg.edf,T3-C3,0,0,0.0
390,sub-02_ses-01_task-hfo_run-02_eeg.edf,C3-Cz,8,421,0.842
391,sub-02_ses-01_task-hfo_run-02_eeg.edf,T4-C4,0,0,0.0
392,sub-02_ses-01_task-hfo_run-02_eeg.edf,C4-Cz,6,320,0.64
393,sub-02_ses-01_task-hfo_run-02_eeg.edf,T5-P3,0,0,0.0
394,sub-02_ses-01_task-hfo_run-02_eeg.edf,P3-Pz,0,0,0.0
395,sub-02_ses-01_task-hfo_run-02_eeg.edf,T6-P4,3,189,0.378
396,sub-02_ses-01_task-hfo_run-02_eeg.edf,P4-Pz,0,0,0.0
397,sub-02_ses-01_task-hfo_run-02_eeg.edf,Pz-O1,0,0,0.0
398,sub-02_ses-01_task-hfo_run-02_eeg.edf,Pz-O2,0,0,0.0
399,sub-02_ses-01_task-hfo_run-02_eeg.edf,O1-O2,0,0,0.0
400,sub-02_ses-01_task-hfo_run-02_eeg.edf,F7-C3,0,0,0.0
401,sub-02_ses-01_task-hfo_run-02_eeg.edf,C3-Fz,0,0,0.0
402,sub-02_ses-01_task-hfo_run-02_eeg.edf,F8-C4,0,0,0.0
403,sub-02_ses-01_task-hfo_run-02_eeg.edf,C4-Fz,0,0,0.0
404,sub-02_ses-01_task-hfo_run-02_eeg.edf,T5-C3,0,0,0.0
405,sub-02_ses-01_task-hfo_run-02_eeg.edf,C3-Pz,0,0,0.0
406,sub-02_ses-01_task-hfo_run-02_eeg.edf,T6-C4,0,0,0.0
407,sub-02_ses-01_task-hfo_run-02_eeg.edf,C4-Pz,0,0,0.0
408,sub-02_ses-01_task-hfo_run-02_eeg.edf,T3-P3,0,0,0.0
409,sub-02_ses-01_task-hfo_run-02_eeg.edf,P3-Cz,1,44,0.088
410,sub-02_ses-01_task-hfo_run-02_eeg.edf,T4-P4,0,0,0.0
411,sub-02_ses-01_task-hfo_run-02_eeg.edf,P4-Cz,8,443,0.886
412,sub-02_ses-01_task-hfo_run-02_eeg.edf,T3-F3,0,0,0.0
413,sub-02_ses-01_task-hfo_run-02_eeg.edf,F3-Cz,4,195,0.39
414,sub-02_ses-01_task-hfo_run-02_eeg.edf,T4-F4,1,96,0.192
415,sub-02_ses-01_task-hfo_run-02_eeg.edf,F4-Cz,8,413,0.826
416,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fp2,0,0,0.0
417,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fp1-F7,0,0,0.0
418,sub-02_ses-01_task-hfo_run-03_eeg.edf,F7-T3,0,0,0.0
419,sub-02_ses-01_task-hfo_run-03_eeg.edf,T3-T5,0,0,0.0
420,sub-02_ses-01_task-hfo_run-03_eeg.edf,T5-O1,0,0,0.0
421,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fp2-F8,0,0,0.0
422,sub-02_ses-01_task-hfo_run-03_eeg.edf,F8-T4,0,0,0.0
423,sub-02_ses-01_task-hfo_run-03_eeg.edf,T4-T6,0,0,0.0
424,sub-02_ses-01_task-hfo_run-03_eeg.edf,T6-O2,1,70,0.14
425,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fp1-F3,1,52,0.104
426,sub-02_ses-01_task-hfo_run-03_eeg.edf,F3-C3,1,45,0.09
427,sub-02_ses-01_task-hfo_run-03_eeg.edf,C3-P3,0,0,0.0
428,sub-02_ses-01_task-hfo_run-03_eeg.edf,P3-O1,0,0,0.0
429,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fp2-F4,0,0,0.0
430,sub-02_ses-01_task-hfo_run-03_eeg.edf,F4-C4,1,42,0.084
431,sub-02_ses-01_task-hfo_run-03_eeg.edf,C4-P4,0,0,0.0
432,sub-02_ses-01_task-hfo_run-03_eeg.edf,P4-O2,0,0,0.0
433,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fz-Cz,2,85,0.17
434,sub-02_ses-01_task-hfo_run-03_eeg.edf,Cz-Pz,2,85,0.17
435,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fz,0,0,0.0
436,sub-02_ses-01_task-hfo_run-03_eeg.edf,Fp2-Fz,0,0,0.0
437,sub-02_ses-01_task-hfo_run-03_eeg.edf,F7-F3,0,0,0.0
438,sub-02_ses-01_task-hfo_run-03_eeg.edf,F3-Fz,0,0,0.0
439,sub-02_ses-01_task-hfo_run-03_eeg.edf,F8-F4,0,0,0.0
440,sub-02_ses-01_task-hfo_run-03_eeg.edf,F4-Fz,2,98,0.196
441,sub-02_ses-01_task-hfo_run-03_eeg.edf,T3-C3,0,0,0.0
442,sub-02_ses-01_task-hfo_run-03_eeg.edf,C3-Cz,2,85,0.17
443,sub-02_ses-01_task-hfo_run-03_eeg.edf,T4-C4,0,0,0.0
444,sub-02_ses-01_task-hfo_run-03_eeg.edf,C4-Cz,2,85,0.17
445,sub-02_ses-01_task-hfo_run-03_eeg.edf,T5-P3,0,0,0.0
446,sub-02_ses-01_task-hfo_run-03_eeg.edf,P3-Pz,0,0,0.0
447,sub-02_ses-01_task-hfo_run-03_eeg.edf,T6-P4,2,121,0.242
448,sub-02_ses-01_task-hfo_run-03_eeg.edf,P4-Pz,0,0,0.0
449,sub-02_ses-01_task-hfo_run-03_eeg.edf,Pz-O1,0,0,0.0
450,sub-02_ses-01_task-hfo_run-03_eeg.edf,Pz-O2,0,0,0.0
451,sub-02_ses-01_task-hfo_run-03_eeg.edf,O1-O2,0,0,0.0
452,sub-02_ses-01_task-hfo_run-03_eeg.edf,F7-C3,0,0,0.0
453,sub-02_ses-01_task-hfo_run-03_eeg.edf,C3-Fz,0,0,0.0
454,sub-02_ses-01_task-hfo_run-03_eeg.edf,F8-C4,0,0,0.0
455,sub-02_ses-01_task-hfo_run-03_eeg.edf,C4-Fz,0,0,0.0
456,sub-02_ses-01_task-hfo_run-03_eeg.edf,T5-C3,0,0,0.0
457,sub-02_ses-01_task-hfo_run-03_eeg.edf,C3-Pz,0,0,0.0
458,sub-02_ses-01_task-hfo_run-03_eeg.edf,T6-C4,0,0,0.0
459,sub-02_ses-01_task-hfo_run-03_eeg.edf,C4-Pz,0,0,0.0
460,sub-02_ses-01_task-hfo_run-03_eeg.edf,T3-P3,0,0,0.0
461,sub-02_ses-01_task-hfo_run-03_eeg.edf,P3-Cz,1,46,0.092
462,sub-02_ses-01_task-hfo_run-03_eeg.edf,T4-P4,0,0,0.0
463,sub-02_ses-01_task-hfo_run-03_eeg.edf,P4-Cz,2,85,0.17
464,sub-02_ses-01_task-hfo_run-03_eeg.edf,T3-F3,0,0,0.0
465,sub-02_ses-01_task-hfo_run-03_eeg.edf,F3-Cz,2,85,0.17
466,sub-02_ses-01_task-hfo_run-03_eeg.edf,T4-F4,1,56,0.112
467,sub-02_ses-01_task-hfo_run-03_eeg.edf,F4-Cz,2,84,0.168
468,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fp1-Fp2,0,0,0.0
469,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fp1-F7,0,0,0.0
470,sub-02_ses-01_task-hfo_run-04_eeg.edf,F7-T3,0,0,0.0
471,sub-02_ses-01_task-hfo_run-04_eeg.edf,T3-T5,0,0,0.0
472,sub-02_ses-01_task-hfo_run-04_eeg.edf,T5-O1,0,0,0.0
473,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fp2-F8,0,0,0.0
474,sub-02_ses-01_task-hfo_run-04_eeg.edf,F8-T4,0,0,0.0
475,sub-02_ses-01_task-hfo_run-04_eeg.edf,T4-T6,1,59,0.118
476,sub-02_ses-01_task-hfo_run-04_eeg.edf,T6-O2,2,150,0.3
477,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fp1-F3,0,0,0.0
478,sub-02_ses-01_task-hfo_run-04_eeg.edf,F3-C3,0,0,0.0
479,sub-02_ses-01_task-hfo_run-04_eeg.edf,C3-P3,0,0,0.0
480,sub-02_ses-01_task-hfo_run-04_eeg.edf,P3-O1,0,0,0.0
481,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fp2-F4,0,0,0.0
482,sub-02_ses-01_task-hfo_run-04_eeg.edf,F4-C4,0,0,0.0
483,sub-02_ses-01_task-hfo_run-04_eeg.edf,C4-P4,1,60,0.12
484,sub-02_ses-01_task-hfo_run-04_eeg.edf,P4-O2,1,62,0.124
485,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fz-Cz,18,1357,2.714
486,sub-02_ses-01_task-hfo_run-04_eeg.edf,Cz-Pz,18,1358,2.716
487,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fp1-Fz,0,0,0.0
488,sub-02_ses-01_task-hfo_run-04_eeg.edf,Fp2-Fz,0,0,0.0
489,sub-02_ses-01_task-hfo_run-04_eeg.edf,F7-F3,0,0,0.0
490,sub-02_ses-01_task-hfo_run-04_eeg.edf,F3-Fz,0,0,0.0
491,sub-02_ses-01_task-hfo_run-04_eeg.edf,F8-F4,0,0,0.0
492,sub-02_ses-01_task-hfo_run-04_eeg.edf,F4-Fz,0,0,0.0
493,sub-02_ses-01_task-hfo_run-04_eeg.edf,T3-C3,0,0,0.0
494,sub-02_ses-01_task-hfo_run-04_eeg.edf,C3-Cz,17,1332,2.664
495,sub-02_ses-01_task-hfo_run-04_eeg.edf,T4-C4,0,0,0.0
496,sub-02_ses-01_task-hfo_run-04_eeg.edf,C4-Cz,17,1261,2.522
497,sub-02_ses-01_task-hfo_run-04_eeg.edf,T5-P3,0,0,0.0
498,sub-02_ses-01_task-hfo_run-04_eeg.edf,P3-Pz,0,0,0.0
499,sub-02_ses-01_task-hfo_run-04_eeg.edf,T6-P4,0,0,0.0
500,sub-02_ses-01_task-hfo_run-04_eeg.edf,P4-Pz,1,61,0.122
501,sub-02_ses-01_task-hfo_run-04_eeg.edf,Pz-O1,0,0,0.0
502,sub-02_ses-01_task-hfo_run-04_eeg.edf,Pz-O2,0,0,0.0
503,sub-02_ses-01_task-hfo_run-04_eeg.edf,O1-O2,0,0,0.0
504,sub-02_ses-01_task-hfo_run-04_eeg.edf,F7-C3,0,0,0.0
505,sub-02_ses-01_task-hfo_run-04_eeg.edf,C3-Fz,0,0,0.0
506,sub-02_ses-01_task-hfo_run-04_eeg.edf,F8-C4,0,0,0.0
507,sub-02_ses-01_task-hfo_run-04_eeg.edf,C4-Fz,0,0,0.0
508,sub-02_ses-01_task-hfo_run-04_eeg.edf,T5-C3,0,0,0.0
509,sub-02_ses-01_task-hfo_run-04_eeg.edf,C3-Pz,0,0,0.0
510,sub-02_ses-01_task-hfo_run-04_eeg.edf,T6-C4,1,58,0.116
511,sub-02_ses-01_task-hfo_run-04_eeg.edf,C4-Pz,0,0,0.0
512,sub-02_ses-01_task-hfo_run-04_eeg.edf,T3-P3,0,0,0.0
513,sub-02_ses-01_task-hfo_run-04_eeg.edf,P3-Cz,7,466,0.932
514,sub-02_ses-01_task-hfo_run-04_eeg.edf,T4-P4,2,106,0.212
515,sub-02_ses-01_task-hfo_run-04_eeg.edf,P4-Cz,18,1366,2.732
516,sub-02_ses-01_task-hfo_run-04_eeg.edf,T3-F3,0,0,0.0
517,sub-02_ses-01_task-hfo_run-04_eeg.edf,F3-Cz,18,1330,2.66
518,sub-02_ses-01_task-hfo_run-04_eeg.edf,T4-F4,1,45,0.09
519,sub-02_ses-01_task-hfo_run-04_eeg.edf,F4-Cz,16,1275,2.55
520,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fp1-Fp2,1,95,0.19
521,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fp1-F7,1,55,0.11
522,sub-03_ses-01_task-hfo_run-01_eeg.edf,F7-T3,1,64,0.128
523,sub-03_ses-01_task-hfo_run-01_eeg.edf,T3-T5,0,0,0.0
524,sub-03_ses-01_task-hfo_run-01_eeg.edf,T5-O1,0,0,0.0
525,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fp2-F8,0,0,0.0
526,sub-03_ses-01_task-hfo_run-01_eeg.edf,F8-T4,0,0,0.0
527,sub-03_ses-01_task-hfo_run-01_eeg.edf,T4-T6,0,0,0.0
528,sub-03_ses-01_task-hfo_run-01_eeg.edf,T6-O2,0,0,0.0
529,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fp1-F3,1,58,0.116
530,sub-03_ses-01_task-hfo_run-01_eeg.edf,F3-C3,0,0,0.0
531,sub-03_ses-01_task-hfo_run-01_eeg.edf,C3-P3,0,0,0.0
532,sub-03_ses-01_task-hfo_run-01_eeg.edf,P3-O1,0,0,0.0
533,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fp2-F4,0,0,0.0
534,sub-03_ses-01_task-hfo_run-01_eeg.edf,F4-C4,0,0,0.0
535,sub-03_ses-01_task-hfo_run-01_eeg.edf,C4-P4,0,0,0.0
536,sub-03_ses-01_task-hfo_run-01_eeg.edf,P4-O2,0,0,0.0
537,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fz-Cz,0,0,0.0
538,sub-03_ses-01_task-hfo_run-01_eeg.edf,Cz-Pz,0,0,0.0
539,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fp1-Fz,2,119,0.238
540,sub-03_ses-01_task-hfo_run-01_eeg.edf,Fp2-Fz,0,0,0.0
541,sub-03_ses-01_task-hfo_run-01_eeg.edf,F7-F3,1,64,0.128
542,sub-03_ses-01_task-hfo_run-01_eeg.edf,F3-Fz,0,0,0.0
543,sub-03_ses-01_task-hfo_run-01_eeg.edf,F8-F4,0,0,0.0
544,sub-03_ses-01_task-hfo_run-01_eeg.edf,F4-Fz,0,0,0.0
545,sub-03_ses-01_task-hfo_run-01_eeg.edf,T3-C3,0,0,0.0
546,sub-03_ses-01_task-hfo_run-01_eeg.edf,C3-Cz,0,0,0.0
547,sub-03_ses-01_task-hfo_run-01_eeg.edf,T4-C4,0,0,0.0
548,sub-03_ses-01_task-hfo_run-01_eeg.edf,C4-Cz,0,0,0.0
549,sub-03_ses-01_task-hfo_run-01_eeg.edf,T5-P3,0,0,0.0
550,sub-03_ses-01_task-hfo_run-01_eeg.edf,P3-Pz,0,0,0.0
551,sub-03_ses-01_task-hfo_run-01_eeg.edf,T6-P4,5,291,0.582
552,sub-03_ses-01_task-hfo_run-01_eeg.edf,P4-Pz,0,0,0.0
553,sub-03_ses-01_task-hfo_run-01_eeg.edf,Pz-O1,0,0,0.0
554,sub-03_ses-01_task-hfo_run-01_eeg.edf,Pz-O2,0,0,0.0
555,sub-03_ses-01_task-hfo_run-01_eeg.edf,O1-O2,0,0,0.0
556,sub-03_ses-01_task-hfo_run-01_eeg.edf,F7-C3,1,62,0.124
557,sub-03_ses-01_task-hfo_run-01_eeg.edf,C3-Fz,0,0,0.0
558,sub-03_ses-01_task-hfo_run-01_eeg.edf,F8-C4,2,104,0.208
559,sub-03_ses-01_task-hfo_run-01_eeg.edf,C4-Fz,0,0,0.0
560,sub-03_ses-01_task-hfo_run-01_eeg.edf,T5-C3,0,0,0.0
561,sub-03_ses-01_task-hfo_run-01_eeg.edf,C3-Pz,0,0,0.0
562,sub-03_ses-01_task-hfo_run-01_eeg.edf,T6-C4,1,39,0.078
563,sub-03_ses-01_task-hfo_run-01_eeg.edf,C4-Pz,0,0,0.0
564,sub-03_ses-01_task-hfo_run-01_eeg.edf,T3-P3,0,0,0.0
565,sub-03_ses-01_task-hfo_run-01_eeg.edf,P3-Cz,0,0,0.0
566,sub-03_ses-01_task-hfo_run-01_eeg.edf,T4-P4,3,142,0.284
567,sub-03_ses-01_task-hfo_run-01_eeg.edf,P4-Cz,1,64,0.128
568,sub-03_ses-01_task-hfo_run-01_eeg.edf,T3-F3,0,0,0.0
569,sub-03_ses-01_task-hfo_run-01_eeg.edf,F3-Cz,0,0,0.0
570,sub-03_ses-01_task-hfo_run-01_eeg.edf,T4-F4,0,0,0.0
571,sub-03_ses-01_task-hfo_run-01_eeg.edf,F4-Cz,0,0,0.0
572,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fp2,0,0,0.0
573,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fp1-F7,0,0,0.0
574,sub-03_ses-01_task-hfo_run-02_eeg.edf,F7-T3,1,64,0.128
575,sub-03_ses-01_task-hfo_run-02_eeg.edf,T3-T5,2,115,0.23
576,sub-03_ses-01_task-hfo_run-02_eeg.edf,T5-O1,0,0,0.0
577,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fp2-F8,0,0,0.0
578,sub-03_ses-01_task-hfo_run-02_eeg.edf,F8-T4,0,0,0.0
579,sub-03_ses-01_task-hfo_run-02_eeg.edf,T4-T6,0,0,0.0
580,sub-03_ses-01_task-hfo_run-02_eeg.edf,T6-O2,0,0,0.0
581,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fp1-F3,0,0,0.0
582,sub-03_ses-01_task-hfo_run-02_eeg.edf,F3-C3,0,0,0.0
583,sub-03_ses-01_task-hfo_run-02_eeg.edf,C3-P3,0,0,0.0
584,sub-03_ses-01_task-hfo_run-02_eeg.edf,P3-O1,0,0,0.0
585,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fp2-F4,0,0,0.0
586,sub-03_ses-01_task-hfo_run-02_eeg.edf,F4-C4,0,0,0.0
587,sub-03_ses-01_task-hfo_run-02_eeg.edf,C4-P4,0,0,0.0
588,sub-03_ses-01_task-hfo_run-02_eeg.edf,P4-O2,1,43,0.086
589,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fz-Cz,0,0,0.0
590,sub-03_ses-01_task-hfo_run-02_eeg.edf,Cz-Pz,0,0,0.0
591,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fz,0,0,0.0
592,sub-03_ses-01_task-hfo_run-02_eeg.edf,Fp2-Fz,0,0,0.0
593,sub-03_ses-01_task-hfo_run-02_eeg.edf,F7-F3,0,0,0.0
594,sub-03_ses-01_task-hfo_run-02_eeg.edf,F3-Fz,0,0,0.0
595,sub-03_ses-01_task-hfo_run-02_eeg.edf,F8-F4,0,0,0.0
596,sub-03_ses-01_task-hfo_run-02_eeg.edf,F4-Fz,0,0,0.0
597,sub-03_ses-01_task-hfo_run-02_eeg.edf,T3-C3,0,0,0.0
598,sub-03_ses-01_task-hfo_run-02_eeg.edf,C3-Cz,0,0,0.0
599,sub-03_ses-01_task-hfo_run-02_eeg.edf,T4-C4,0,0,0.0
600,sub-03_ses-01_task-hfo_run-02_eeg.edf,C4-Cz,0,0,0.0
601,sub-03_ses-01_task-hfo_run-02_eeg.edf,T5-P3,0,0,0.0
602,sub-03_ses-01_task-hfo_run-02_eeg.edf,P3-Pz,0,0,0.0
603,sub-03_ses-01_task-hfo_run-02_eeg.edf,T6-P4,2,101,0.202
604,sub-03_ses-01_task-hfo_run-02_eeg.edf,P4-Pz,0,0,0.0
605,sub-03_ses-01_task-hfo_run-02_eeg.edf,Pz-O1,0,0,0.0
606,sub-03_ses-01_task-hfo_run-02_eeg.edf,Pz-O2,0,0,0.0
607,sub-03_ses-01_task-hfo_run-02_eeg.edf,O1-O2,0,0,0.0
608,sub-03_ses-01_task-hfo_run-02_eeg.edf,F7-C3,0,0,0.0
609,sub-03_ses-01_task-hfo_run-02_eeg.edf,C3-Fz,0,0,0.0
610,sub-03_ses-01_task-hfo_run-02_eeg.edf,F8-C4,0,0,0.0
611,sub-03_ses-01_task-hfo_run-02_eeg.edf,C4-Fz,0,0,0.0
612,sub-03_ses-01_task-hfo_run-02_eeg.edf,T5-C3,0,0,0.0
613,sub-03_ses-01_task-hfo_run-02_eeg.edf,C3-Pz,0,0,0.0
614,sub-03_ses-01_task-hfo_run-02_eeg.edf,T6-C4,1,42,0.084
615,sub-03_ses-01_task-hfo_run-02_eeg.edf,C4-Pz,0,0,0.0
616,sub-03_ses-01_task-hfo_run-02_eeg.edf,T3-P3,1,52,0.104
617,sub-03_ses-01_task-hfo_run-02_eeg.edf,P3-Cz,0,0,0.0
618,sub-03_ses-01_task-hfo_run-02_eeg.edf,T4-P4,2,98,0.196
619,sub-03_ses-01_task-hfo_run-02_eeg.edf,P4-Cz,0,0,0.0
620,sub-03_ses-01_task-hfo_run-02_eeg.edf,T3-F3,2,116,0.232
621,sub-03_ses-01_task-hfo_run-02_eeg.edf,F3-Cz,0,0,0.0
622,sub-03_ses-01_task-hfo_run-02_eeg.edf,T4-F4,0,0,0.0
623,sub-03_ses-01_task-hfo_run-02_eeg.edf,F4-Cz,0,0,0.0
624,sub-03_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fp2,4,353,0.706
625,sub-03_ses-01_task-hfo_run-03_eeg.edf,Fp1-F7,17,1957,3.914
626,sub-03_ses-01_task-hfo_run-03_eeg.edf,F7-T3,24,2721,5.442
